Store Name,Store Number,Phone Number,Address,Url,Longitude,Latitude,City,State
Salida Supercenter,921,719-539-3566,"7865 W Us Highway 50, Salida, CO 81201",https://www.walmart.com/store/921-salida-co,-106.0226,38.524558,salida,co
Steamboat Springs Store,1808,970-879-8115,"1805 Central Park Drive, Steamboat Springs, CO 80487",https://www.walmart.com/store/1808-steamboat-springs-co,-106.8233,40.461968,steamboat,springs
Sterling Supercenter,924,970-522-0600,"1510 W Main St, Sterling, CO 80751",https://www.walmart.com/store/924-sterling-co,-103.2363,40.627049,sterling,co
Timnath Supercenter,4599,970-484-0328,"4500 Weitzel St, Timnath, CO 80547",https://www.walmart.com/store/4599-timnath-co,-104.9904,40.526623,timnath,co
Trinidad Supercenter,962,719-846-4477,"2921 Toupal Dr, Trinidad, CO 81082",https://www.walmart.com/store/962-trinidad-co,-104.5232,37.138728,trinidad,co
Woodland Park Supercenter,3805,719-687-1065,"19600 E Us Highway 24, Woodland Park, CO 80863",https://www.walmart.com/store/3805-woodland-park-co,-105.0386,38.970532,woodland,park
Avon Store,2899,860-409-0404,"255 W Main St, Avon, CT 06001",https://www.walmart.com/store/2899-avon-ct,-72.85376,41.810565,avon,ct
Branford Store,2232,203-488-4106,"120 Commercial Pkwy, Branford, CT 06405",https://www.walmart.com/store/2232-branford-ct,-72.83080,41.281404,branford,ct
Bristol Store,2719,860-585-1700,"1400 Farmington Ave, Bristol, CT 06010",https://www.walmart.com/store/2719-bristol-ct,-72.89757,41.697633,bristol,ct
Brooklyn Supercenter,5777,860-412-5137,"450 Providence Road, Brooklyn, CT 06234",https://www.walmart.com/store/5777-brooklyn-ct,-71.91337,41.799019,brooklyn,ct
Cromwell Supercenter,2299,860-635-0458,"161 Berlin Rd, Cromwell, CT 06416",https://www.walmart.com/store/2299-cromwell-ct,-72.71187,41.605452,cromwell,ct
Danbury Store,3543,203-791-1929,"67 Newtown Rd, Danbury, CT 06810",https://www.walmart.com/store/3543-danbury-ct,-73.41294,41.407976,danbury,ct
East Windsor Supercenter,2282,860-292-1235,"44 Prospect Hill Road, East Windsor, CT 06088",https://www.walmart.com/store/2282-east-windsor-ct,-72.60671,41.919366,east,windsor
Groton Store,2200,860-448-2022,"150 Gold Star Hwy, Groton, CT 06340",https://www.walmart.com/store/2200-groton-ct,-72.06495,41.369862,groton,ct
,3544,,,https://www.walmart.com/store/3544-guilford-ct,"{""props"":","{""props"":",guilford,ct
Hamden Store,3545,203-230-0285,"2300 Dixwell Ave, Hamden, CT 06514",https://www.walmart.com/store/3545-hamden-ct,-72.91895,41.373776,hamden,ct
Hartford Supercenter,5095,860-953-0040,"495 Flatbush Avenue, Hartford, CT 06106",https://www.walmart.com/store/5095-hartford-ct,-72.71355,41.739808,hartford,ct
Lisbon Supercenter,2854,860-376-3254,"180 River Rd, Lisbon, CT 06351",https://www.walmart.com/store/2854-lisbon-ct,-71.98949,41.583495,lisbon,ct
Manchester Supercenter,1891,860-644-5100,"420 Buckland Hills Dr, Manchester, CT 06042",https://www.walmart.com/store/1891-manchester-ct,-72.53764,41.806617,manchester,ct
Milford Store,5294,203-301-0559,"1365 Boston Post Rd, Milford, CT 06460",https://www.walmart.com/store/5294-milford-ct,-73.03147,41.238029,milford,ct
Naugatuck Supercenter,2284,203-729-9100,"1100 New Haven Rd, Naugatuck, CT 06770",https://www.walmart.com/store/2284-naugatuck-ct,-73.02800,41.470601,naugatuck,ct
New Haven Supercenter,5439,203-467-7509,"315 Foxon Blvd, New Haven, CT 06513",https://www.walmart.com/store/5439-new-haven-ct,-72.87692,41.320072,new,haven
New Milford Store,3546,860-350-4823,"164 Danbury Rd, New Milford, CT 06776",https://www.walmart.com/store/3546-new-milford-ct,-73.41976,41.552019,new,milford
Newington Store,2965,860-667-7657,"3164 Berlin Tpke, Newington, CT 06111",https://www.walmart.com/store/2965-newington-ct,-72.71837,41.663123,newington,ct
North Windham Supercenter,2022,860-456-4399,"474 Boston Post Rd, North Windham, CT 06256",https://www.walmart.com/store/2022-north-windham-ct,-72.17402,41.740984,north,windham
Norwich Store,2170,860-889-7745,"220 Salem Tpke, Norwich, CT 06360",https://www.walmart.com/store/2170-norwich-ct,-72.12258,41.504713,norwich,ct
Old Saybrook Store,2898,860-388-0584,"665 Boston Post Rd, Old Saybrook, CT 06475",https://www.walmart.com/store/2898-old-saybrook-ct,-72.38159,41.297301,old,saybrook
Putnam Supercenter,1980,860-928-3999,"625 School St, Putnam, CT 06260",https://www.walmart.com/store/1980-putnam-ct,-71.88925,41.923379,putnam,ct
Rocky Hill Store,2900,860-563-4355,"80 Town Line Rd, Rocky Hill, CT 06067",https://www.walmart.com/store/2900-rocky-hill-ct,-72.65724,41.679678,rocky,hill
Shelton Store,2163,203-929-1110,"465 Bridgeport Ave, Shelton, CT 06484",https://www.walmart.com/store/2163-shelton-ct,-73.11294,41.291432,shelton,ct
Southington Store,2897,860-621-9540,"235 Queen St, Southington, CT 06489",https://www.walmart.com/store/2897-southington-ct,-72.86953,41.623078,southington,ct
Stratford Store,2585,203-502-7631,"150 Barnum Avenue Cutoff, Stratford, CT 06614",https://www.walmart.com/store/2585-stratford-ct,-73.11883,41.201415,stratford,ct
Torrington Store,2144,860-496-8653,"970 Torringford St, Torrington, CT 06790",https://www.walmart.com/store/2144-torrington-ct,-73.07800,41.818469,torrington,ct
Wallingford Supercenter,2371,203-269-6622,"844 N Colony Rd, Wallingford, CT 06492",https://www.walmart.com/store/2371-wallingford-ct,-72.81042,41.477488,wallingford,ct
Waterbury Store,3548,203-759-1000,"910 Wolcott St, Waterbury, CT 06705",https://www.walmart.com/store/3548-waterbury-ct,-73.00443,41.563321,waterbury,ct
Waterford Supercenter,2331,860-447-3646,"155 Waterford Parkway No., Waterford, CT 06385",https://www.walmart.com/store/2331-waterford-ct,-72.15506,41.370551,waterford,ct
West Haven Store,3803,203-931-2081,"515 Saw Mill Rd, West Haven, CT 06516",https://www.walmart.com/store/3803-west-haven-ct,-72.97751,41.270691,west,haven
Altamonte Springs Store,1374,407-774-9966,"200 S State Road 434, Altamonte Springs, FL 32714",https://www.walmart.com/store/1374-altamonte-springs-fl,-81.42113,28.659976,altamonte,springs
Arcadia Supercenter,811,863-993-1677,"2725 Se Highway 70, Arcadia, FL 34266",https://www.walmart.com/store/811-arcadia-fl,-81.82924,27.206626,arcadia,fl
Auburndale Supercenter,718,863-967-1164,"2120 Us Highway 92 W, Auburndale, FL 33823",https://www.walmart.com/store/718-auburndale-fl,-81.81598,28.060081,auburndale,fl
Avon Park Supercenter,3887,863-453-4177,"1041 Us Highway 27 N, Avon Park, FL 33825",https://www.walmart.com/store/3887-avon-park-fl,-81.51758,27.608819,avon,park
Bartow Supercenter,580,863-533-5400,"1050 E Van Fleet Dr, Bartow, FL 33830",https://www.walmart.com/store/580-bartow-fl,-81.83342,27.907053,bartow,fl
Boca Raton Supercenter,3858,561-226-3157,"22100 S State Road 7, Boca Raton, FL 33428",https://www.walmart.com/store/3858-boca-raton-fl,-80.20060,26.348257,boca,raton
Braden River Supercenter,528,941-753-6751,"2911 53rd Ave E, Braden River, FL 34203",https://www.walmart.com/store/528-braden-river-fl,-82.52733,27.449676,braden,river
Bushnell Supercenter,959,352-793-1300,"2163 W C 48, Bushnell, FL 33513",https://www.walmart.com/store/959-bushnell-fl,-82.13926,28.665821,bushnell,fl
Callaway Supercenter,1207,850-785-6011,"725 N Tyndall Pkwy, Callaway, FL 32404",https://www.walmart.com/store/1207-callaway-fl,-85.59325,30.161616,callaway,fl
Casselberry Supercenter,943,407-679-0377,"1239 State Road 436 Ste 101, Casselberry, FL 32707",https://www.walmart.com/store/943-casselberry-fl,-81.32339,28.635337,casselberry,fl
Chiefland Supercenter,1297,352-493-0758,"2201 N Young Blvd, Chiefland, FL 32626",https://www.walmart.com/store/1297-chiefland-fl,-82.86760,29.502214,chiefland,fl
Chipley Supercenter,2114,850-638-2243,"1621 Main St, Chipley, FL 32428",https://www.walmart.com/store/2114-chipley-fl,-85.54706,30.752617,chipley,fl
Clewiston Supercenter,2484,863-983-4844,"1005 W Sugarland Hwy, Clewiston, FL 33440",https://www.walmart.com/store/2484-clewiston-fl,-80.94879,26.756516,clewiston,fl
Cocoa Supercenter,174,321-639-1610,"2700 Clearlake Rd, Cocoa, FL 32922",https://www.walmart.com/store/174-cocoa-fl,-80.75313,28.395266,cocoa,fl
Coconut Creek Supercenter,1916,954-426-6101,"5571 W Hillsboro Blvd, Coconut Creek, FL 33073",https://www.walmart.com/store/1916-coconut-creek-fl,-80.20033,26.318721,coconut,creek
Cooper City Supercenter,1845,954-680-7810,"4700 S Flamingo Rd, Cooper City, FL 33330",https://www.walmart.com/store/1845-cooper-city-fl,-80.31061,26.062113,cooper,city
Crawfordville Supercenter,3307,850-926-1560,"35 Mike Stewart, Crawfordville, FL 32327",https://www.walmart.com/store/3307-crawfordville-fl,-84.36025,30.216862,crawfordville,fl
Crestview Supercenter,944,850-682-8001,"3351 S Ferdon Blvd, Crestview, FL 32536",https://www.walmart.com/store/944-crestview-fl,-86.56452,30.727818,crestview,fl
Dade City Store,713,352-567-1551,"12650 Us Highway 301, Dade City, FL 33525",https://www.walmart.com/store/713-dade-city-fl,-82.18561,28.342241,dade,city
Dania Beach Neighborhood Market,4563,954-988-5211,"401 E Sheridan St, Dania Beach, FL 33004",https://www.walmart.com/store/4563-dania-beach-fl,-80.13642,26.035061,dania,beach
Daytona Beach Supercenter,1391,386-760-7880,"1101 Beville Rd, Daytona Beach, FL 32119",https://www.walmart.com/store/1391-daytona-beach-fl,-81.02992,29.172605,daytona,beach
Defuniak Springs Supercenter,1134,850-892-3138,"1226 Freeport Hwy S, Defuniak Springs, FL 32435",https://www.walmart.com/store/1134-de-funiak-springs-fl,-86.12499,30.704504,de,funiak
Debary Neighborhood Market,3606,386-601-0037,"185 N Charles Richard Beall Blvd, Debary, FL 32713",https://www.walmart.com/store/3606-debary-fl,-81.30400,28.898809,debary,fl
Deerfield Beach Neighborhood Market,3104,954-281-1426,"1101 S Military Trl, Deerfield Beach, FL 33442",https://www.walmart.com/store/3104-deerfield-beach-fl,-80.13204,26.302965,deerfield,beach
Destin Supercenter,1362,850-650-0341,"15017 Emerald Coast Pkwy, Destin, FL 32541",https://www.walmart.com/store/1362-destin-fl,-86.44967,30.389579,destin,fl
Doral Supercenter,2091,305-470-4510,"8651 Nw 13th Ter, Doral, FL 33126",https://www.walmart.com/store/2091-doral-fl,-80.33533,25.787051,doral,fl
Dunedin Neighborhood Market,5876,727-431-0152,"2102 Main St, Dunedin, FL 34698",https://www.walmart.com/store/5876-dunedin-fl,-82.75047,28.020577,dunedin,fl
Dunnellon Supercenter,960,352-489-4210,"11012 No. Williams St, Dunnellon, FL 34432",https://www.walmart.com/store/960-dunnellon-fl,-82.45571,29.063309,dunnellon,fl
Englewood Supercenter,1874,941-475-9220,"2931 S Mccall Rd, Englewood, FL 34224",https://www.walmart.com/store/1874-englewood-fl,-82.31031,26.932272,englewood,fl
Estero Supercenter,5347,239-590-9501,"19975 S Tamiami Trl, Estero, FL 33928",https://www.walmart.com/store/5347-estero-fl,-81.81679,26.450965,estero,fl
Fernandina Beach Store,977,904-261-5306,"1385 Amelia Plz, Fernandina Beach, FL 32034",https://www.walmart.com/store/977-fernandina-beach-fl,-81.45620,30.647388,fernandina,beach
Florida City Supercenter,2727,305-242-4447,"33501 S Dixie Hwy, Florida City, FL 33034",https://www.walmart.com/store/2727-florida-city-fl,-80.47313,25.457623,florida,city
Fort Lauderdale Supercenter,2946,954-453-6538,"2500 W Broward Blvd, Fort Lauderdale, FL 33312",https://www.walmart.com/store/2946-fort-lauderdale-fl,-80.1753},"26.11905,",fort,lauderdale
Fort Myers Beach Supercenter,4063,239-340-7074,"17105 San Carlos Blvd, Fort Myers Beach, FL 33931",https://www.walmart.com/store/4063-fort-myers-beach-fl,-81.94044,26.491939,fort,myers
Fort Pierce Supercenter,973,772-468-0880,"5100 Okeechobee Rd, Fort Pierce, FL 34947",https://www.walmart.com/store/973-fort-pierce-fl,-80.37791,27.421425,fort,pierce
Fort Walton Beach Supercenter,919,850-862-0700,"748 Beal Pkwy Nw, Fort Walton Beach, FL 32547",https://www.walmart.com/store/919-fort-walton-beach-fl,-86.64148,30.440877,fort,walton
Fruit Cove Neighborhood Market,5819,904-417-9085,"445 State Road 13, Fruit Cove, FL 32259",https://www.walmart.com/store/5819-fruit-cove-fl,-81.62393,30.119729,fruit,cove
Gibsonton Supercenter,5300,813-672-0739,"9205 Gibsonton Dr, Gibsonton, FL 33534",https://www.walmart.com/store/5300-gibsonton-fl,-82.35436,27.847304,gibsonton,fl
Haines City Supercenter,725,863-422-7537,"36205 Us Highway 27, Haines City, FL 33844",https://www.walmart.com/store/725-haines-city-fl,-81.63685,28.126013,haines,city
Hallandale Beach Supercenter,1996,954-455-4700,"2551 E Hallandale Beach Blvd, Hallandale Beach, FL 33009",https://www.walmart.com/store/1996-hallandale-beach-fl,-80.12389,25.987841,hallandale,beach
Hialeah Gardens Neighborhood Market,5615,305-913-1168,"11800 Hialeah Gardens Blvd, Hialeah Gardens, FL 33018",https://www.walmart.com/store/5615-hialeah-gardens-fl,-80.35237,25.881071,hialeah,gardens
Holly Hill Neighborhood Market,3862,386-672-3836,"1905 Nova Rd, Holly Hill, FL 32117",https://www.walmart.com/store/3862-holly-hill-fl,-81.06735,29.248898,holly,hill
Hollywood Supercenter,3163,754-260-6713,"301 S State Road 7, Hollywood, FL 33023",https://www.walmart.com/store/3163-hollywood-fl,-80.20435,26.007577,hollywood,fl
Homosassa Supercenter,1029,352-628-4161,"6885 S Suncoast Blvd, Homosassa, FL 34446",https://www.walmart.com/store/1029-homosassa-fl,-82.54999,28.762864,homosassa,fl
Hudson Supercenter,5266,727-861-0040,"12610 Us Highway 19, Hudson, FL 34667",https://www.walmart.com/store/5266-hudson-fl,-82.69604,28.340611,hudson,fl
Inverness Supercenter,1104,352-637-2300,"2461 E Gulf To Lake Hwy, Inverness, FL 34453",https://www.walmart.com/store/1104-inverness-fl,-82.39259,28.857739,inverness,fl
Jupiter Supercenter,2176,561-746-6422,"2144 W Indiantown Rd, Jupiter, FL 33458",https://www.walmart.com/store/2176-jupiter-fl,-80.12840,26.932599,jupiter,fl
Kendall Supercenter,1680,305-383-3611,"15885 Sw 88th St, Kendall, FL 33196",https://www.walmart.com/store/1680-kendall-fl,-80.44881,25.685324,kendall,fl
Labelle Supercenter,6190,863-302-6012,"1951 W Hickpochee Ave, Labelle, FL 33935",https://www.walmart.com/store/6190-labelle-fl,-81.46868,26.737945,labelle,fl
Lake City Supercenter,767,386-755-2427,"2767 W Us Highway 90, Lake City, FL 32055",https://www.walmart.com/store/767-lake-city-fl,-82.67745,30.181309,lake,city
Lake Mary Neighborhood Market,525,407-562-4470,"825 Casa Verde Blvd, Lake Mary, FL 32746",https://www.walmart.com/store/525-lake-mary-fl,-81.30409,28.784512,lake,mary
Lake Park Supercenter,3348,561-842-8113,"101 N Congress Ave, Lake Park, FL 33403",https://www.walmart.com/store/3348-lake-park-fl,-80.08833,26.795173,lake,park
Lake Wales Supercenter,859,863-676-9425,"2000 State Road 60 E, Lake Wales, FL 33898",https://www.walmart.com/store/859-lake-wales-fl,-81.55301,27.891994,lake,wales
Lauderdale Lakes Supercenter,3625,954-733-7473,"3001 N State Road 7, Lauderdale Lakes, FL 33313",https://www.walmart.com/store/3625-lauderdale-lakes-fl,-80.20543,26.162472,lauderdale,lakes
,5772,,,https://www.walmart.com/store/5772-lecanto-fl,"{""props"":","{""props"":",lecanto,fl
Leesburg Supercenter,800,352-326-3900,"2501 Citrus Blvd, Leesburg, FL 34748",https://www.walmart.com/store/800-leesburg-fl,-81.89897,28.842541,leesburg,fl
,2237,,,https://www.walmart.com/store/2237-lehigh-acres-fl,"{""props"":","{""props"":",lehigh,acres
Live Oak Supercenter,2626,386-330-2488,"6868 Us Highway 129, Live Oak, FL 32060",https://www.walmart.com/store/2626-live-oak-fl,-82.96396,30.324465,live,oak
,988,,,https://www.walmart.com/store/988-lutz-fl,"{""props"":","{""props"":",lutz,fl
,1032,,,https://www.walmart.com/store/1032-lynn-haven-fl,"{""props"":","{""props"":",lynn,haven
,1205,,,https://www.walmart.com/store/1205-macclenny-fl,"{""props"":","{""props"":",macclenny,fl
Margate Supercenter,5325,954-975-8682,"5555 W Atlantic Blvd, Margate, FL 33063",https://www.walmart.com/store/5325-margate-fl,-80.20305,26.237493,margate,fl
Merritt Island Supercenter,771,321-452-6058,"1500 E Merritt Island Cswy, Merritt Island, FL 32952",https://www.walmart.com/store/771-merritt-island-fl,-80.66845,28.359635,merritt,island
,990,,,https://www.walmart.com/store/990-milton-fl,,,milton,fl
Miramar Supercenter,1511,954-433-9300,"1800 South University Drive, Miramar, FL 33025",https://www.walmart.com/store/1511-miramar-fl,-80.25042,25.993507,miramar,fl
Mount Dora Supercenter,705,352-735-3000,"17030 Us Highway 441, Mount Dora, FL 32757",https://www.walmart.com/store/705-mount-dora-fl,-81.67313,28.817715,mount,dora
,5035,,,https://www.walmart.com/store/5035-mulberry-fl,"{""props"":","{""props"":",mulberry,fl
New Smyrna Beach Supercenter,1079,386-427-5767,"3155 State Rd 44, New Smyrna Beach, FL 32168",https://www.walmart.com/store/1079-new-smyrna-beach-fl,-80.99366,29.015677,new,smyrna
Niceville Supercenter,5845,850-389-3013,"1300 John Sims Pkwy E, Niceville, FL 32578",https://www.walmart.com/store/5845-niceville-fl,-86.46028,30.517349,niceville,fl
North Fort Myers Supercenter,623,239-997-9991,"545 Pine Island Rd, North Fort Myers, FL 33903",https://www.walmart.com/store/623-north-fort-myers-fl,-81.89849,26.679515,north,fort
North Lauderdale Supercenter,1851,954-726-3388,"7900 W Mcnab Rd, North Lauderdale, FL 33068",https://www.walmart.com/store/1851-north-lauderdale-fl,-80.22969,26.205328,north,lauderdale
North Miami Beach Supercenter,3235,305-949-5881,"1425 Ne 163rd St, North Miami Beach, FL 33162",https://www.walmart.com/store/3235-north-miami-beach-fl,-80.17123,25.928322,north,miami
Ocoee Supercenter,942,407-877-6900,"10500 W Colonial Dr, Ocoee, FL 34761",https://www.walmart.com/store/942-ocoee-fl,-81.53240,28.549566,ocoee,fl
Okeechobee Supercenter,814,863-763-7070,"2101 S Parrott Ave, Okeechobee, FL 34974",https://www.walmart.com/store/814-okeechobee-fl,-80.82806,27.221349,okeechobee,fl
Oldsmar Supercenter,2796,813-854-3261,"3801 Tampa Rd, Oldsmar, FL 34677",https://www.walmart.com/store/2796-oldsmar-fl,-82.67368,28.043696,oldsmar,fl
Orange City Supercenter,563,386-775-1500,"2400 Veterans Memorial Pkwy, Orange City, FL 32763",https://www.walmart.com/store/563-orange-city-fl,-81.27889,28.913784,orange,city
Ormond Beach Supercenter,613,386-672-2104,"1521 W Granada Blvd, Ormond Beach, FL 32174",https://www.walmart.com/store/613-ormond-beach-fl,-81.11500,29.258852,ormond,beach
Osprey Supercenter,5264,941-918-1247,"13140 S Tamiami Trl, Osprey, FL 34229",https://www.walmart.com/store/5264-osprey-fl,-82.48612,27.193095,osprey,fl
Palatka Supercenter,551,386-328-6733,"1024 S State Road 19, Palatka, FL 32177",https://www.walmart.com/store/551-palatka-fl,-81.68096,29.638512,palatka,fl
Palm Bay Supercenter,5455,321-723-2171,"1040 Malabar Rd Se, Palm Bay, FL 32907",https://www.walmart.com/store/5455-palm-bay-fl,-80.64185,27.996703,palm,bay
Palm Coast Supercenter,1182,386-446-8486,"174 Cypress Point Pkwy, Palm Coast, FL 32164",https://www.walmart.com/store/1182-palm-coast-fl,-81.22535,29.549789,palm,coast
Palm Springs Supercenter,5882,561-223-4357,"2765 10th Ave N, Palm Springs, FL 33461",https://www.walmart.com/store/5882-palm-springs-fl,-80.08386,26.630909,palm,springs
Palm Springs Village Neighborhood Market,4441,561-530-1237,"4400 Forest Hill Blvd., Palm Springs Village, FL 33406",https://www.walmart.com/store/4441-palm-springs-village-fl,-80.11057,26.650204,palm,springs
Palmetto Supercenter,3370,941-723-2199,"508 10th St E, Palmetto, FL 34221",https://www.walmart.com/store/3370-palmetto-fl,-82.55917,27.523773,palmetto,fl
Panama City Supercenter,3075,850-691-0716,"513 W 23rd St, Panama City, FL 32405",https://www.walmart.com/store/3075-panama-city-fl,-85.66791,30.187622,panama,city
Pasadena Neighborhood Market,3161,727-202-3106,"6850 Gulfport Blvd S, Pasadena, FL 33707",https://www.walmart.com/store/3161-pasadena-fl,-82.73423,27.757231,pasadena,fl
Perry Supercenter,5172,850-223-4179,"1900 S Jefferson St, Perry, FL 32348",https://www.walmart.com/store/5172-perry-fl,-83.58007,30.102033,perry,fl
Plant City Supercenter,547,813-752-1188,"2602 James L Redman Pkwy, Plant City, FL 33566",https://www.walmart.com/store/547-plant-city-fl,-82.11893,27.986077,plant,city
Plantation Neighborhood Market,4595,954-472-3134,"1885 N Pine Island Rd, Plantation, FL 33322",https://www.walmart.com/store/4595-plantation-fl,-80.27012,26.149383,plantation,fl
Port Richey Supercenter,1085,727-846-9504,"8701 Us Highway 19, Port Richey, FL 34668",https://www.walmart.com/store/1085-port-richey-fl,-82.71849,28.283363,port,richey
Port Saint Lucie Neighborhood Market,5704,772-301-6125,"3045 Sw Port St Lucie Blvd, Port Saint Lucie, FL 34953",https://www.walmart.com/store/5704-port-st.-lucie-fl,-80.37508,27.252604,port,st.
Punta Gorda Supercenter,778,941-637-3800,"5001 Taylor Rd, Punta Gorda, FL 33950",https://www.walmart.com/store/778-punta-gorda-fl,-82.01311,26.893302,punta,gorda
Quincy Supercenter,488,850-875-1661,"1940 Pat Thomas Pkwy, Quincy, FL 32351",https://www.walmart.com/store/488-quincy-fl,-84.59553,30.556986,quincy,fl
Sebastian Supercenter,1068,772-589-8528,"2001 Us Highway 1, Sebastian, FL 32958",https://www.walmart.com/store/1068-sebastian-fl,-80.48183,27.829346,sebastian,fl
Sebring Supercenter,666,863-471-1200,"3525 Us Highway 27 N, Sebring, FL 33870",https://www.walmart.com/store/666-sebring-fl,-81.49704,27.512875,sebring,fl
Seffner Store,925,813-681-6654,"11720 E Dr Martin Luther King Jr Blvd, Seffner, FL 33584",https://www.walmart.com/store/925-seffner-fl,-82.30136,27.984148,seffner,fl
St Augustine Supercenter,579,904-797-3309,"2355 Us Highway 1 S, St Augustine, FL 32086",https://www.walmart.com/store/579-st-augustine-fl,-81.32555,29.856206,st,augustine
Saint Johns Supercenter,928,904-417-9688,"845 Durbin Pavilion Dr, Saint Johns, FL 32259",https://www.walmart.com/store/928-st.-johns-fl,-81.52072,30.093571,st.,johns
Starke Supercenter,1283,904-964-3286,"14500 Us Highway 301 S, Starke, FL 32091",https://www.walmart.com/store/1283-starke-fl,-82.13020,29.922285,starke,fl
Stuart Supercenter,1087,772-288-4749,"4001 Se Federal Hwy, Stuart, FL 34997",https://www.walmart.com/store/1087-stuart-fl,-80.21862,27.156991,stuart,fl
Summerfield Supercenter,2843,352-307-4400,"17961 S Us Highway 441, Summerfield, FL 34491",https://www.walmart.com/store/2843-summerfield-fl,-81.96487,28.962586,summerfield,fl
Tamarac Neighborhood Market,2930,954-247-6304,"6931 Nw 88th Avenue, Tamarac, FL 33321",https://www.walmart.com/store/2930-tamarac-fl,-80.27027,26.208986,tamarac,fl
Tarpon Springs Supercenter,3415,727-940-9289,"41232 Us Highway 19 N, Tarpon Springs, FL 34689",https://www.walmart.com/store/3415-tarpon-springs-fl,-82.74351,28.147248,tarpon,springs
Titusville Supercenter,649,321-267-5825,"3175 Cheney Hwy, Titusville, FL 32780",https://www.walmart.com/store/649-titusville-fl,-80.84273,28.555293,titusville,fl
Valrico Supercenter,941,813-681-8136,"2140 Bloomingdale Avenue, Valrico, FL 33596",https://www.walmart.com/store/941-valrico-fl,-82.24824,27.896411,valrico,fl
Venice Supercenter,769,941-497-2523,"4150 Tamiami Trl S, Venice, FL 34293",https://www.walmart.com/store/769-venice-fl,-82.39575,27.047691,venice,fl
Wauchula Supercenter,759,863-773-6419,"1480 Us Highway 17 N, Wauchula, FL 33873",https://www.walmart.com/store/759-wauchula-fl,-81.81327,27.568256,wauchula,fl
Wesley Chapel Supercenter,3418,813-262-2180,"28500 State Road 54, Wesley Chapel, FL 33543",https://www.walmart.com/store/3418-wesley-chapel-fl,-82.34415,28.234735,wesley,chapel
West Melbourne Supercenter,974,321-984-2715,"845 Palm Bay Rd Ne, West Melbourne, FL 32904",https://www.walmart.com/store/974-west-melbourne-fl,-80.64779,28.037851,west,melbourne
Wimauma Supercenter,1203,813-633-1467,"4928 State Road 674, Wimauma, FL 33598",https://www.walmart.com/store/1203-wimauma-fl,-82.33255,27.715061,wimauma,fl
Winter Garden Supercenter,110,407-554-0182,"16313 New Independence Parkway, Winter Garden, FL 34787",https://www.walmart.com/store/110-winter-garden-fl,-81.62945,28.476488,winter,garden
Winter Springs Neighborhood Market,5132,407-699-7050,"5216 Red Bug Lake Rd, Winter Springs, FL 32708",https://www.walmart.com/store/5132-winter-springs-fl,-81.27813,28.648605,winter,springs
Yulee Supercenter,5037,904-261-9410,"464016 State Road 200, Yulee, FL 32097",https://www.walmart.com/store/5037-yulee-fl,-81.53452,30.619654,yulee,fl
Zephyrhills Supercenter,706,813-782-1957,"7631 Gall Blvd, Zephyrhills, FL 33541",https://www.walmart.com/store/706-zephyrhills-fl,-82.19121,28.269569,zephyrhills,fl
Adel Supercenter,7194,229-896-9980,"351 Alabama Rd, Adel, GA 31620",https://www.walmart.com/store/7194-adel-ga,-83.43994,31.133142,adel,ga
Americus Supercenter,758,229-928-0653,"1711 E Lamar St, Americus, GA 31709",https://www.walmart.com/store/758-americus-ga,-84.20219,32.060471,americus,ga
Austell Supercenter,1586,770-863-9300,"1133 E W Connector, Austell, GA 30106",https://www.walmart.com/store/1586-austell-ga,-84.58697,33.855571,austell,ga
Bainbridge Supercenter,5422,229-246-2404,"500 E Alice St, Bainbridge, GA 39819",https://www.walmart.com/store/5422-bainbridge-ga,-84.57109,30.889931,bainbridge,ga
Baxley Supercenter,5392,912-367-3117,"980 W Parker St, Baxley, GA 31513",https://www.walmart.com/store/5392-baxley-ga,-82.36466,31.786216,baxley,ga
Blairsville Supercenter,3485,706-835-2881,"2257 Hwy 515, Blairsville, GA 30512",https://www.walmart.com/store/3485-blairsville-ga,-83.99808,34.864003,blairsville,ga
Blue Ridge Supercenter,5812,706-632-9500,"97 Commerce Drive, Blue Ridge, GA 30513",https://www.walmart.com/store/5812-blue-ridge-ga,-84.32577,34.877044,blue,ridge
Bremen Supercenter,856,770-537-5531,"404 Highway 27 N Byp, Bremen, GA 30110",https://www.walmart.com/store/856-bremen-ga,-85.16351,33.707872,bremen,ga
Cairo Supercenter,858,229-377-1394,"361 8th Ave Ne, Cairo, GA 39828",https://www.walmart.com/store/858-cairo-ga,-84.20354,30.887071,cairo,ga
Calhoun Supercenter,1215,706-625-4274,"450 W Belmont Dr, Calhoun, GA 30701",https://www.walmart.com/store/1215-calhoun-ga,-84.94540,34.479441,calhoun,ga
Camilla Supercenter,843,229-336-0920,"165 Us Highway 19 S, Camilla, GA 31730",https://www.walmart.com/store/843-camilla-ga,-84.19861,31.235761,camilla,ga
Canton Supercenter,518,770-479-9891,"1550 Riverstone Pkwy, Canton, GA 30114",https://www.walmart.com/store/518-canton-ga,-84.46136,34.255496,canton,ga
Carrollton Supercenter,722,770-834-3513,"1735 S Highway 27, Carrollton, GA 30117",https://www.walmart.com/store/722-carrollton-ga,-85.07729,33.543222,carrollton,ga
Cartersville Supercenter,615,770-382-0182,"101 Market Place Blvd, Cartersville, GA 30121",https://www.walmart.com/store/615-cartersville-ga,-84.78747,34.202982,cartersville,ga
